Datetaken,Longitude,Latitude,City,year
2011-06-10 21:56:08,-74.08340600000001,4.636462,bogota,2011
2011-06-23 15:22:24,-74.083642,4.6367400000000005,bogota,2011
2011-03-08 17:50:17,-74.083449,4.636173,bogota,2011
2011-08-25 00:23:35,-74.054889,4.669847,bogota,2011
2011-05-13 15:19:15,-74.054819,4.669811,bogota,2011
2011-06-03 17:15:20,-74.054819,4.669811,bogota,2011
2011-03-10 13:52:25,-74.054932,4.669929,bogota,2011
2011-07-08 13:49:31,-74.054338,4.669917,bogota,2011
2011-03-02 13:16:15,-74.056174,4.652821,bogota,2011
2011-05-01 11:59:39,-74.07244200000001,4.603633,bogota,2011
2011-12-27 16:29:02,-74.07266700000001,4.6043330000000005,bogota,2011
2011-03-04 18:22:47,-74.05068299999999,4.66018,bogota,2011
2011-06-17 17:09:51,-74.077634,4.5968290000000005,bogota,2011
2011-05-01 12:11:46,-74.07321400000001,4.601483,bogota,2011
2011-11-10 15:28:56,-74.073472,4.601257,bogota,2011
2011-04-23 19:52:32,-74.073257,4.600893,bogota,2011
2011-10-01 13:12:14,-74.048538,4.634258999999999,bogota,2011
2011-08-19 12:46:27,-74.143552,4.698996,bogota,2011
2011-06-26 17:18:58,-74.076197,4.597043,bogota,2011
2011-08-26 17:32:19,-74.096603,4.624848,bogota,2011
2011-05-14 19:10:23,-74.096603,4.624676999999999,bogota,2011
2011-05-31 16:12:42,-74.07034300000001,4.605,bogota,2011
2011-06-28 15:48:33,-74.069653,4.605086,bogota,2011
2011-06-10 10:52:07,-74.093856,4.627586,bogota,2011
2011-05-19 12:02:56,-74.09317,4.627757,bogota,2011
2011-05-20 14:55:48,-74.093856,4.627586,bogota,2011
2011-09-13 17:37:55,-74.109735,4.655539,bogota,2011
2011-06-02 16:33:02,-74.092667,4.633,bogota,2011
2011-08-15 17:32:59,-74.086303,4.624676999999999,bogota,2011
2011-02-07 22:42:00,-74.066025,4.685212,bogota,2011
2011-03-08 12:03:22,-74.066117,4.685268,bogota,2011
2011-08-15 11:02:33,-74.13424,4.693735,bogota,2011
2011-05-20 07:25:22,-74.061584,4.741873,bogota,2011
2011-12-02 13:43:26,-74.08802,4.633916,bogota,2011
2011-05-30 15:49:55,-74.066,4.6036660000000005,bogota,2011
2011-04-02 16:07:42,-74.14278,4.698504,bogota,2011
2011-07-06 19:32:37,-74.05455699999999,4.606925,bogota,2011
2011-02-19 08:51:25,-74.054653,4.606561,bogota,2011
2011-03-26 12:39:27,-74.05451,4.60653,bogota,2011
2011-06-27 12:28:15,-74.054675,4.606936,bogota,2011
2011-08-14 17:18:49,-74.05449200000001,4.6692160000000005,bogota,2011
2011-02-19 13:49:41,-74.054827,4.668701,bogota,2011
2011-04-17 14:12:26,-74.06825699999999,4.647914,bogota,2011
2011-06-27 12:12:21,-74.07092,4.595325,bogota,2011
2011-02-20 14:58:00,-74.070725,4.595994999999999,bogota,2011
2011-04-16 14:23:10,-74.059031,4.649294,bogota,2011
2011-05-24 14:28:47,-74.091453,4.625532,bogota,2011
2011-05-29 06:50:43,-74.092998,4.635371,bogota,2011
2011-03-14 20:38:53,-74.092483,4.635542,bogota,2011
2011-05-11 21:00:23,-74.080038,4.588349,bogota,2011
2011-02-15 15:37:38,-74.065436,4.627121,bogota,2011
2011-02-06 12:09:49,-74.06666700000001,4.617222,bogota,2011
2011-10-12 17:22:47,-74.091796,4.6144110000000005,bogota,2011
2011-05-29 13:33:18,-74.077388,4.649294,bogota,2011
2011-10-12 16:08:40,-74.071412,4.601578,bogota,2011
2011-05-07 14:32:30,-74.071578,4.60158,bogota,2011
2011-06-30 20:08:22,-74.073826,4.5975779999999995,bogota,2011
2011-07-23 18:20:53,-74.073987,4.597642,bogota,2011
2011-03-14 08:24:58,-74.073673,4.5973120000000005,bogota,2011
2011-07-18 12:42:13,-74.07365,4.597758,bogota,2011
2011-02-06 15:10:17,-74.06444499999999,4.6175,bogota,2011
2011-05-19 23:24:24,-74.08081,4.6308370000000005,bogota,2011
2011-06-11 11:13:54,-74.08081,4.631179,bogota,2011
2011-02-16 18:09:46,-74.06034,4.668245,bogota,2011
2011-12-02 20:41:51,-74.060211,4.6683069999999995,bogota,2011
2011-05-17 11:43:45,-74.096603,4.632548,bogota,2011
2011-04-30 11:50:34,-74.054889,4.665227,bogota,2011
2011-05-15 12:50:41,-74.082183,4.609962,bogota,2011
2011-02-25 10:02:25,-74.066334,4.600833000000001,bogota,2011
2011-03-09 15:50:13,-74.05583299999999,4.656333,bogota,2011
2011-02-24 15:47:25,-74.05536,4.656569,bogota,2011
2011-06-01 22:23:35,-74.13,4.672,bogota,2011
2011-04-14 15:50:33,-74.070188,4.615608,bogota,2011
2011-03-14 18:35:20,-74.069824,4.615437,bogota,2011
2011-08-14 18:47:49,-74.055308,4.607283,bogota,2011
2011-10-12 14:28:48,-74.074974,4.624676999999999,bogota,2011
2011-05-03 14:07:08,-74.06483399999999,4.6275,bogota,2011
2011-02-25 16:10:36,-74.06280699999999,4.601662999999999,bogota,2011
2011-08-09 04:41:50,-74.062986,4.650449,bogota,2011
2011-02-06 11:24:30,-74.067223,4.615833,bogota,2011
2011-07-19 14:15:10,-74.072739,4.595427,bogota,2011
2011-01-10 14:03:22,-74.084587,4.640418,bogota,2011
2011-06-01 00:24:44,-74.050898,4.649871,bogota,2011
2011-04-28 11:08:53,-74.049479,4.676324,bogota,2011
2011-04-30 13:37:40,-74.048795,4.676262,bogota,2011
2011-05-02 06:26:36,-74.054087,4.656853,bogota,2011
2011-12-02 14:53:19,-74.055136,4.673899,bogota,2011
2011-06-28 15:54:32,-74.069739,4.6019190000000005,bogota,2011
2011-12-27 21:58:38,-74.047273,4.690486,bogota,2011
2011-08-10 00:00:13,-74.08699,4.6542769999999996,bogota,2011
2011-12-14 11:22:18,-74.134733,4.693489,bogota,2011
2011-12-02 04:16:43,-74.134454,4.693585,bogota,2011
2011-12-21 15:28:24,-74.0475,4.707833,bogota,2011
2011-09-03 16:44:03,-74.070408,4.6009839999999995,bogota,2011
2011-06-27 16:55:14,-74.06960600000001,4.6012129999999996,bogota,2011
2011-02-05 16:19:53,-74.053833,4.6687970000000005,bogota,2011
2011-06-08 19:44:20,-74.05361500000001,4.668906,bogota,2011
2011-07-29 16:55:19,-74.053833,4.668667,bogota,2011
2011-12-29 13:12:24,-74.053476,4.669087,bogota,2011
2011-06-28 14:29:19,-74.07507,4.616544,bogota,2011
2011-03-25 14:29:24,-74.08081,4.620228,bogota,2011
2011-05-13 16:46:13,-74.08081,4.620228,bogota,2011
2011-05-28 17:37:26,-74.064599,4.6143790000000005,bogota,2011
2011-01-01 03:11:15,-74.086303,4.636654,bogota,2011
2011-08-27 10:43:40,-74.062893,4.608058,bogota,2011
2011-09-08 11:15:20,-74.073064,4.601278,bogota,2011
2011-08-19 10:36:19,-74.05107,4.684598,bogota,2011
2011-08-19 10:04:56,-74.051392,4.686127,bogota,2011
2011-02-15 12:33:00,-74.07210400000001,4.616976999999999,bogota,2011
2011-02-07 02:38:04,-74.053258,4.607481,bogota,2011
2011-03-14 08:24:04,-74.071537,4.594958,bogota,2011
2011-06-01 08:41:13,-74.06011099999999,4.690958,bogota,2011
2011-12-03 17:41:48,-74.064846,4.616892,bogota,2011
2011-05-02 18:57:28,-74.061155,4.652866,bogota,2011
2011-05-17 06:48:06,-74.055494,4.69365,bogota,2011
2011-01-02 15:05:19,-74.033234,4.693666,bogota,2011
2011-07-18 12:26:10,-74.072592,4.597195,bogota,2011
2011-06-23 09:44:31,-74.05164599999999,4.673669,bogota,2011
2011-04-19 10:54:09,-74.05164599999999,4.673669,bogota,2011
2011-10-06 10:30:11,-74.09048,4.631715,bogota,2011
2011-08-30 17:53:43,-74.090766,4.631521,bogota,2011
2011-06-10 10:51:30,-74.090766,4.631692,bogota,2011
2011-09-24 14:01:36,-74.090423,4.632034,bogota,2011
2011-10-31 12:36:40,-74.049139,4.7306669999999995,bogota,2011
2011-06-28 12:43:58,-74.083892,4.615666,bogota,2011
2011-05-14 19:11:25,-74.083557,4.615437,bogota,2011
2011-11-26 13:24:47,-74.08596,4.628783,bogota,2011
2011-06-02 19:58:48,-74.057833,4.6455,bogota,2011
2011-12-17 16:10:17,-74.09317,4.628612,bogota,2011
2011-02-06 14:42:17,-74.059127,4.653111,bogota,2011
2011-07-29 15:20:18,-74.08596,4.613897,bogota,2011
2011-04-09 18:19:14,-74.04117,4.7951690000000005,bogota,2011
2011-04-14 17:24:47,-74.068021,4.618859,bogota,2011
2011-05-27 17:17:46,-74.069824,4.609278,bogota,2011
2011-11-06 22:47:49,-74.069824,4.609278,bogota,2011
2011-06-27 16:30:38,-74.069824,4.609278,bogota,2011
2011-12-23 11:06:59,-74.069824,4.609278,bogota,2011
2011-11-03 21:28:15,-74.069824,4.609278,bogota,2011
2011-08-04 07:45:29,-74.069824,4.609278,bogota,2011
2011-10-07 15:14:37,-74.069824,4.609278,bogota,2011
2011-02-06 15:36:59,-74.034141,4.6859720000000005,bogota,2011
2011-05-20 18:28:10,-74.124655,4.6027190000000004,bogota,2011
2011-06-11 10:53:43,-74.124655,4.6027190000000004,bogota,2011
2011-04-09 14:44:18,-74.08905,4.632548,bogota,2011
2011-11-30 15:39:13,-74.104156,4.602426,bogota,2011
2011-02-20 11:10:08,-74.05663,4.706311,bogota,2011
2011-10-21 11:04:18,-74.068279,4.615496,bogota,2011
2011-04-14 17:07:53,-74.068365,4.615715,bogota,2011
2011-06-25 15:48:05,-74.068579,4.6155870000000006,bogota,2011
2011-02-06 11:32:59,-74.068056,4.615833,bogota,2011
2011-06-28 15:13:39,-74.079995,4.618647,bogota,2011
2011-02-06 11:35:11,-74.068334,4.616111,bogota,2011
2011-11-25 17:10:28,-74.06796,4.616726,bogota,2011
2011-02-20 05:54:01,-74.068526,4.616709999999999,bogota,2011
2011-09-25 15:29:45,-74.068322,4.616186,bogota,2011
2011-06-26 22:51:24,-74.05409499999999,4.608454,bogota,2011
2011-06-26 16:49:47,-74.068708,4.603758999999999,bogota,2011
2011-10-08 00:10:21,-74.06917,4.603699,bogota,2011
2011-05-31 14:49:54,-74.074844,4.597643,bogota,2011
2011-03-17 10:27:36,-74.074158,4.597573000000001,bogota,2011
2011-02-02 23:45:45,-74.071326,4.597108,bogota,2011
2011-06-27 12:38:16,-74.07060600000001,4.597866000000001,bogota,2011
2011-05-30 12:15:25,-74.071167,4.5975,bogota,2011
2011-08-15 17:24:26,-74.093513,4.629297,bogota,2011
2011-04-10 17:16:09,-74.093856,4.628955,bogota,2011
2011-05-20 14:55:18,-74.093513,4.629126,bogota,2011
2011-03-10 13:02:56,-74.101871,4.657507,bogota,2011
2011-12-27 20:44:22,-74.09008,4.624676999999999,bogota,2011
2011-08-15 17:33:28,-74.09008,4.624676999999999,bogota,2011
2011-07-29 15:20:32,-74.089736,4.624334999999999,bogota,2011
2011-01-02 21:17:34,-74.073903,4.685993,bogota,2011
2011-12-18 14:07:01,-74.073346,4.685828,bogota,2011
2011-11-11 06:07:00,-74.129868,4.672946,bogota,2011
2011-10-28 07:18:53,-74.129868,4.672946,bogota,2011
2011-05-27 08:17:17,-74.069137,4.608422,bogota,2011
2011-03-17 21:01:24,-74.062722,4.7563699999999995,bogota,2011
2011-08-10 00:00:05,-74.08493,4.655304,bogota,2011
2011-05-08 05:30:08,-74.070768,4.618056,bogota,2011
2011-01-25 22:28:33,-74.075591,4.632057,bogota,2011
2011-04-30 22:29:08,-74.060039,4.714329,bogota,2011
2011-08-15 17:34:22,-74.08905,4.620057,bogota,2011
2011-06-27 12:07:36,-74.069939,4.596058,bogota,2011
2011-04-17 17:18:09,-74.070382,4.595781,bogota,2011
2011-08-02 06:03:59,-74.07015600000001,4.595680000000001,bogota,2011
2011-11-17 23:48:22,-74.083557,4.62211,bogota,2011
2011-10-29 18:28:50,-74.065017,4.646236,bogota,2011
2011-04-06 14:01:55,-74.061326,4.653336,bogota,2011
2011-06-16 12:50:18,-74.055637,4.681495,bogota,2011
2011-06-27 12:57:40,-74.06867,4.600811,bogota,2011
2011-06-26 12:58:36,-74.071336,4.606203,bogota,2011
2011-10-02 13:35:47,-74.066251,4.616566000000001,bogota,2011
2011-02-06 12:58:14,-74.066112,4.616666,bogota,2011
2011-05-20 14:55:41,-74.09317,4.62519,bogota,2011
2011-06-10 10:51:00,-74.093513,4.626046,bogota,2011
2011-09-17 14:25:12,-74.093513,4.626046,bogota,2011
2011-05-28 10:40:31,-74.067452,4.606673000000001,bogota,2011
2011-10-05 14:28:16,-74.067442,4.606219,bogota,2011
2011-11-18 14:26:37,-74.067053,4.606648000000001,bogota,2011
2011-04-17 19:15:57,-74.053473,4.658383000000001,bogota,2011
2011-04-30 01:20:28,-74.05351,4.667985,bogota,2011
2011-07-14 23:05:26,-74.053637,4.6678180000000005,bogota,2011
2011-04-09 21:37:58,-74.05386800000001,4.667701,bogota,2011
2011-05-14 15:02:24,-74.05386800000001,4.667701,bogota,2011
2011-03-23 07:05:41,-74.053634,4.6681029999999994,bogota,2011
2011-03-31 14:55:21,-74.04098499999999,4.729555,bogota,2011
2011-06-28 17:38:26,-74.058666,4.675343,bogota,2011
2011-04-16 18:12:49,-74.087333,4.603631,bogota,2011
2011-11-18 16:30:21,-74.047636,4.674937,bogota,2011
2011-10-07 22:04:03,-74.047636,4.674937,bogota,2011
2011-06-23 10:56:36,-74.047636,4.674937,bogota,2011
2011-12-16 08:51:41,-74.047636,4.674937,bogota,2011
2011-04-27 19:58:25,-74.04733900000001,4.675361,bogota,2011
2011-09-08 09:09:36,-74.05379,4.682447,bogota,2011
2011-05-28 17:38:18,-74.062228,4.645112999999999,bogota,2011
2011-06-10 13:18:32,-74.069287,4.610224,bogota,2011
2011-02-27 14:09:49,-74.070522,4.634729,bogota,2011
2011-08-15 17:30:41,-74.091453,4.618346,bogota,2011
2011-05-25 16:52:41,-74.091453,4.618004,bogota,2011
2011-05-12 21:43:05,-74.05834399999999,4.673589,bogota,2011
2011-10-19 18:21:12,-74.05834399999999,4.673589,bogota,2011
2011-03-28 14:05:11,-74.05834399999999,4.673589,bogota,2011
2011-07-03 18:07:18,-74.058494,4.67344,bogota,2011
2011-03-11 09:50:02,-74.062786,4.647775,bogota,2011
2011-09-21 14:53:06,-74.062507,4.648374,bogota,2011
2011-02-05 14:26:27,-74.047122,4.680283,bogota,2011
2011-05-30 06:34:51,-74.053186,4.663879,bogota,2011
2011-04-02 21:14:31,-74.062,4.756,bogota,2011
2011-04-15 05:25:32,-74.054714,4.699343,bogota,2011
2011-05-08 09:57:12,-74.054921,4.699433,bogota,2011
2011-07-29 15:01:46,-74.08596,4.611502,bogota,2011
2011-03-03 09:43:30,-74.05646800000001,4.656427,bogota,2011
2011-02-11 19:46:02,-74.051694,4.70627,bogota,2011
2011-10-24 10:40:19,-74.057464,4.581601,bogota,2011
2011-05-04 11:40:14,-74.07651899999999,4.59722,bogota,2011
2011-05-31 14:24:19,-74.076004,4.597899,bogota,2011
2011-12-28 09:16:18,-74.07596099999999,4.597856,bogota,2011
2011-07-17 12:24:10,-74.076332,4.59773,bogota,2011
2011-09-25 16:31:14,-74.076014,4.597503,bogota,2011
2011-06-26 11:57:53,-74.076293,4.597739,bogota,2011
2011-10-28 07:38:35,-74.064,4.652667,bogota,2011
2011-05-24 14:29:09,-74.090766,4.628612,bogota,2011
2011-07-19 14:20:01,-74.072975,4.594172,bogota,2011
2011-04-04 08:21:27,-74.063167,4.6915,bogota,2011
2011-01-17 15:33:26,-74.06306500000001,4.691495,bogota,2011
2011-03-27 08:48:17,-74.06293199999999,4.691388,bogota,2011
2011-05-07 17:56:52,-74.056434,4.6520529999999995,bogota,2011
2011-06-13 22:53:04,-74.074287,4.639221,bogota,2011
2011-06-06 10:23:43,-74.060339,4.6479040000000005,bogota,2011
2011-09-30 05:42:18,-74.062669,4.692174,bogota,2011
2011-03-05 15:59:08,-74.063167,4.692833,bogota,2011
2011-01-10 18:22:18,-74.06267,4.692418,bogota,2011
2011-06-13 10:21:59,-74.06268,4.69221,bogota,2011
2011-11-11 10:03:43,-74.090251,4.630922,bogota,2011
2011-08-27 18:06:17,-74.049481,4.700277,bogota,2011
2011-03-09 20:26:47,-74.147243,4.699659,bogota,2011
2011-06-10 10:51:11,-74.089393,4.626046,bogota,2011
2011-04-07 22:12:41,-74.08905,4.625704,bogota,2011
2011-05-20 14:55:28,-74.089393,4.625532,bogota,2011
2011-11-07 19:48:10,-74.069824,4.620228,bogota,2011
2011-10-08 15:35:10,-74.069824,4.620228,bogota,2011
2011-12-02 21:04:25,-74.069824,4.620228,bogota,2011
2011-06-27 14:39:51,-74.070167,4.619886,bogota,2011
2011-03-18 09:27:03,-74.069849,4.62007,bogota,2011
2011-06-19 15:05:46,-74.069824,4.620228,bogota,2011
2011-01-31 14:49:55,-74.069824,4.620228,bogota,2011
2011-03-09 18:07:53,-74.065186,4.736912,bogota,2011
2011-05-19 17:09:17,-74.08636800000001,4.6270620000000005,bogota,2011
2011-04-09 17:18:40,-74.086303,4.627072,bogota,2011
2011-02-08 13:39:01,-74.086303,4.627244,bogota,2011
2011-11-17 15:01:46,-74.07061800000001,4.61301,bogota,2011
2011-11-25 08:29:15,-74.070778,4.613082,bogota,2011
2011-10-08 12:20:59,-74.07061800000001,4.61301,bogota,2011
2011-12-23 12:20:11,-74.07061800000001,4.61301,bogota,2011
2011-11-14 23:48:07,-74.09265500000001,4.615266,bogota,2011
2011-06-16 23:44:41,-74.048795,4.682571,bogota,2011
2011-07-24 17:43:10,-74.073836,4.64754,bogota,2011
2011-01-22 16:39:04,-74.101281,4.648738,bogota,2011
2011-09-05 20:34:04,-74.011896,4.665014,bogota,2011
2011-05-28 17:50:02,-74.06197,4.646491999999999,bogota,2011
2011-02-28 19:32:08,-74.14466800000001,4.596017,bogota,2011
2011-12-05 23:59:09,-74.092826,4.655817,bogota,2011
2011-07-20 10:48:17,-74.053917,4.665875,bogota,2011
2011-01-10 19:28:29,-74.054144,4.66657,bogota,2011
2011-06-13 05:03:51,-74.05342900000001,4.666666,bogota,2011
2011-11-18 23:30:34,-74.053924,4.666382,bogota,2011
2011-06-26 14:01:46,-74.052658,4.647947,bogota,2011
2011-02-24 13:44:42,-74.06616700000001,4.6043330000000005,bogota,2011
2011-02-25 11:53:42,-74.08081,4.622966,bogota,2011
2011-01-16 12:28:39,-74.071605,4.7148639999999995,bogota,2011
2011-01-31 15:23:25,-74.047851,4.653079,bogota,2011
2011-06-25 16:06:14,-74.067635,4.612914,bogota,2011
2011-06-26 13:31:59,-74.06749599999999,4.613341,bogota,2011
2011-06-29 13:23:50,-74.083242,4.632994,bogota,2011
2011-07-29 15:20:00,-74.091796,4.624505999999999,bogota,2011
2011-05-25 16:52:14,-74.091796,4.624505999999999,bogota,2011
2011-04-23 22:06:21,-74.082183,4.624334999999999,bogota,2011
2011-09-25 15:18:45,-74.07153100000001,4.595518,bogota,2011
2011-06-27 12:25:33,-74.07172800000001,4.596080000000001,bogota,2011
2011-01-19 19:27:17,-74.05423499999999,4.666601,bogota,2011
2011-10-11 18:23:19,-74.054396,4.666361,bogota,2011
2011-03-31 07:02:03,-74.054229,4.666581,bogota,2011
2011-04-23 16:29:32,-74.054396,4.666361,bogota,2011
2011-06-13 05:32:35,-74.05425600000001,4.666518,bogota,2011
2011-07-07 21:23:44,-74.054396,4.666361,bogota,2011
2011-07-19 12:18:24,-74.055237,4.604097,bogota,2011
2011-05-07 13:01:55,-74.055334,4.603886,bogota,2011
2011-03-26 11:38:01,-74.04999699999999,4.698589,bogota,2011
2011-12-06 23:02:15,-74.07006,4.613758,bogota,2011
2011-07-29 15:02:17,-74.093513,4.615951,bogota,2011
2011-06-20 08:15:12,-74.091453,4.635114,bogota,2011
2011-04-24 16:28:04,-74.091796,4.635285,bogota,2011
2011-04-02 10:20:39,-74.063167,4.688833,bogota,2011
2011-10-12 11:31:52,-74.066176,4.6033,bogota,2011
2011-02-25 17:52:15,-74.066,4.603333,bogota,2011
2011-05-04 11:04:42,-74.057866,4.657005000000001,bogota,2011
2011-03-28 04:21:28,-74.05839399999999,4.657239,bogota,2011
2011-04-08 14:29:33,-74.057833,4.657,bogota,2011
2011-02-10 13:59:51,-74.057833,4.657,bogota,2011
2011-06-27 14:30:45,-74.068753,4.598419,bogota,2011
2011-02-20 06:10:55,-74.065618,4.616993,bogota,2011
2011-01-22 14:40:10,-74.069079,4.595473,bogota,2011
2011-02-06 11:39:39,-74.068751,4.615566,bogota,2011
2011-06-26 13:52:57,-74.068912,4.615362999999999,bogota,2011
2011-05-20 14:56:37,-74.094543,4.6239930000000005,bogota,2011
2011-08-04 14:57:50,-74.08063800000001,4.634227,bogota,2011
2011-04-24 13:21:55,-74.08081,4.634772,bogota,2011
2011-10-01 09:58:35,-74.063215,4.66435,bogota,2011
2011-12-27 17:38:24,-74.076167,4.600833000000001,bogota,2011
2011-10-12 12:53:17,-74.069824,4.642129,bogota,2011
2011-11-13 03:30:20,-74.069824,4.642129,bogota,2011
2011-08-13 18:00:51,-74.069824,4.642129,bogota,2011
2011-07-06 06:20:06,-74.069824,4.642129,bogota,2011
2011-07-17 09:02:13,-74.056777,4.634943,bogota,2011
2011-03-27 16:31:28,-74.07701999999999,4.59814,bogota,2011
2011-12-05 14:41:29,-74.088363,4.631863,bogota,2011
2011-04-10 17:16:58,-74.08802,4.632034,bogota,2011
2011-06-16 15:28:46,-74.090423,4.633916,bogota,2011
2011-05-17 16:16:56,-74.090766,4.633916,bogota,2011
2011-02-27 09:06:43,-74.145167,4.699333,bogota,2011
2011-12-29 23:58:22,-74.14466800000001,4.699274,bogota,2011
2011-06-23 17:05:55,-74.088406,4.657207,bogota,2011
2011-05-20 14:55:50,-74.09111,4.628783,bogota,2011
2011-09-13 16:41:28,-74.090423,4.629297,bogota,2011
